Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalYearsInSameJob,IncomePerHour,AgeWhenJoined,YearsUntilPromotion,EmployeeEngagement,YearOfJoining,Rango_Edad,Clasificacion,Semaforo,Overtime_Marital,Overtime_squared,JobRole_BusinessTravel
44,No,Travel_Rarely,1315,Research & Development,3,4,Other,1,671,4,Male,35,3,5,Manager,4,Married,19513,9358,4,Y,1,12,3,1,80,1,26,2,4,2,2,0,1,26,60.978125,42,0,3.2,2022,36-45,Desempeño Medio,Verde,Yes_Married,1,Manager_Travel_Rarely
27,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,1,667,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,Y,0,11,3,2,80,1,5,3,3,4,3,0,2,4,9.503125,23,0,2.4,2020,26-35,Desempeño Bajo,Rojo,No_Divorced,0,Sales Representative_Travel_Rarely
37,No,Travel_Frequently,1231,Sales,21,2,Medical,1,900,3,Female,54,3,1,Sales Representative,4,Married,2973,21222,5,Y,0,15,3,2,80,1,10,3,3,5,4,0,0,9,9.290625,32,0,3.0,2019,36-45,Desempeño Medio,Verde,No_Married,0,Sales Representative_Travel_Frequently
24,No,Non-Travel,673,Research & Development,11,2,Other,1,26,1,Female,96,4,2,Manufacturing Director,3,Divorced,4011,8232,0,Y,0,18,3,4,80,1,5,5,2,4,2,1,3,3,12.534375,20,1,2.8,2020,18-25,Desempeño Medio,Verde,No_Divorced,0,Manufacturing Director_Non-Travel
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,0,13,3,2,80,1,14,2,2,14,8,3,11,8,20.23125,23,3,2.8,2010,36-45,Desempeño Medio,Verde,No_Married,0,Manufacturing Director_Travel_Rarely
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,Y,0,11,3,2,80,3,5,2,3,5,3,0,3,3,7.865625,22,0,2.4,2019,26-35,Desempeño Medio,Verde,No_Divorced,0,Research Scientist_Travel_Rarely
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,Y,0,13,3,3,80,1,10,2,1,4,3,0,2,9,30.03125,28,0,2.4,2020,26-35,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Rarely
36,No,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,1,1664,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,Y,0,20,4,1,80,1,13,3,3,5,4,0,4,12,21.38125,31,0,2.6,2019,36-45,Desempeño Bajo,Naranja,No_Divorced,0,Healthcare Representative_Travel_Rarely
25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1415,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,Y,0,11,3,2,80,1,7,2,2,3,2,0,2,6,10.090625,22,0,2.4,2021,26-35,Desempeño Medio,Verde,No_Married,0,Laboratory Technician_Travel_Rarely
41,Yes,Travel_Frequently,143,Sales,4,3,Marketing,1,488,1,Male,56,3,2,Sales Executive,2,Single,9355,9558,1,Y,0,18,3,3,80,0,8,5,3,8,7,7,7,7,29.234375,33,7,2.4,2016,36-45,Desempeño Bajo,Rojo,No_Single,0,Sales Executive_Travel_Frequently
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,1,757,2,Female,96,3,2,Healthcare Representative,3,Single,6142,7360,3,Y,0,11,3,4,80,0,10,2,3,5,1,4,3,6,19.19375,29,4,3.0,2019,26-35,Desempeño Medio,Verde,No_Single,0,Healthcare Representative_Travel_Rarely
52,No,Travel_Rarely,621,Sales,3,4,Marketing,1,776,3,Male,31,2,4,Manager,1,Married,16856,10084,1,Y,0,11,3,1,80,0,34,3,4,34,6,1,16,6,52.675,18,1,2.2,1990,46-55,Desempeño Bajo,Naranja,No_Married,0,Manager_Travel_Rarely
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Y,1,13,3,3,80,1,1,3,2,1,0,1,0,0,9.165625,25,1,2.4,2023,26-35,Desempeño Medio,Verde,Yes_Married,1,Research Scientist_Travel_Rarely
43,No,Travel_Rarely,589,Research & Development,14,2,Life Sciences,1,843,2,Male,94,3,4,Research Director,1,Married,17159,5200,6,Y,0,24,4,3,80,1,22,3,3,4,1,1,0,19,53.621875,39,1,2.4,2020,36-45,Desempeño Bajo,Naranja,No_Married,0,Research Director_Travel_Rarely
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,242,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,Y,0,14,3,1,80,0,4,2,4,3,1,0,2,2,7.8125,30,0,3.0,2021,26-35,Desempeño Medio,Verde,No_Single,0,Research Scientist_Travel_Rarely
44,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,1642,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,Y,1,11,3,3,80,0,14,3,3,10,7,0,2,11,17.946875,34,0,2.8,2014,36-45,Desempeño Medio,Verde,Yes_Married,1,Human Resources_Travel_Frequently
37,No,Travel_Rarely,397,Research & Development,7,4,Medical,1,102,1,Male,30,3,3,Research Director,3,Single,13664,25258,4,Y,0,13,3,1,80,0,16,3,4,5,2,0,2,13,42.7,32,0,2.4,2019,36-45,Desempeño Medio,Verde,No_Single,0,Research Director_Travel_Rarely
44,No,Non-Travel,489,Research & Development,23,3,Medical,1,132,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,Y,0,12,3,3,80,1,17,3,4,3,2,1,2,16,6.38125,41,1,2.8,2021,36-45,Desempeño Bajo,Naranja,No_Married,0,Laboratory Technician_Non-Travel
40,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,2012,1,Male,83,3,1,Laboratory Technician,4,Married,2406,4060,8,Y,0,19,3,3,80,2,8,3,2,1,0,0,0,7,7.51875,39,0,2.6,2023,36-45,Desempeño Medio,Verde,No_Married,0,Laboratory Technician_Travel_Rarely
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,2125,8,Y,0,18,3,3,80,1,16,4,4,8,7,1,7,15,17.084375,39,1,3.0,2016,46-55,Desempeño Bajo,Naranja,No_Married,0,Research Scientist_Non-Travel
31,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,3,Female,100,4,3,Manufacturing Director,2,Single,7446,8931,1,Y,0,11,3,1,80,0,10,2,3,10,8,4,7,8,23.26875,21,4,2.6,2014,26-35,Desempeño Bajo,Rojo,No_Single,0,Manufacturing Director_Travel_Frequently
36,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,1,304,4,Male,62,3,2,Laboratory Technician,2,Single,5914,9945,8,Y,0,16,3,4,80,0,16,3,4,13,11,3,7,14,18.48125,23,3,3.4,2011,36-45,Desempeño Bajo,Naranja,No_Single,0,Laboratory Technician_Travel_Rarely
37,No,Travel_Frequently,1278,Sales,1,4,Medical,1,1700,3,Male,31,1,2,Sales Executive,4,Divorced,9525,7677,1,Y,0,14,3,3,80,2,6,2,2,6,3,1,3,3,29.765625,31,1,2.6,2018,36-45,Desempeño Medio,Verde,No_Divorced,0,Sales Executive_Travel_Frequently
18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,1,614,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Y,1,14,3,4,80,0,0,3,3,0,0,0,0,0,5.86875,18,0,2.8,2024,18-25,Desempeño Bajo,Rojo,Yes_Single,1,Sales Representative_Travel_Frequently
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,Y,0,13,3,1,80,0,6,2,3,5,2,0,3,3,12.2,34,0,2.2,2019,36-45,Desempeño Bajo,Rojo,No_Single,0,Research Scientist_Travel_Rarely
29,Yes,Travel_Rarely,121,Sales,27,3,Marketing,1,283,2,Female,35,3,3,Sales Executive,4,Married,7639,24525,1,Y,0,22,4,4,80,3,10,3,2,10,4,1,9,4,23.871875,19,1,3.0,2014,26-35,Unicornios,Rojo,No_Married,0,Sales Executive_Travel_Rarely
19,No,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1,1193,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,Y,0,25,4,3,80,0,1,4,3,1,1,0,0,1,7.975,18,0,2.6,2023,18-25,Desempeño Bajo,Naranja,No_Single,0,Research Scientist_Travel_Rarely
43,Yes,Travel_Rarely,1372,Sales,9,3,Marketing,1,1188,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,Y,0,13,3,2,80,0,7,2,2,4,3,1,3,6,16.70625,39,1,1.8,2020,36-45,Desempeño Medio,Rojo,No_Single,0,Sales Executive_Travel_Rarely
36,No,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1133,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,Y,0,20,4,1,80,0,18,0,3,11,9,0,9,16,24.309375,25,0,2.4,2013,36-45,Unicornios,Verde,No_Single,0,Manufacturing Director_Non-Travel
50,No,Travel_Frequently,333,Research & Development,22,5,Medical,1,1539,3,Male,88,1,4,Research Director,4,Single,14411,24450,1,Y,1,13,3,4,80,0,32,2,3,32,6,13,9,6,45.034375,18,13,3.0,1992,46-55,Desempeño Medio,Verde,Yes_Single,1,Research Director_Travel_Frequently
33,Yes,Travel_Frequently,827,Research & Development,29,4,Medical,1,1101,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,Y,0,22,4,2,80,0,14,4,3,13,7,3,8,8,14.0875,20,3,2.2,2011,26-35,Desempeño Medio,Rojo,No_Single,0,Research Scientist_Travel_Frequently
32,No,Non-Travel,300,Research & Development,1,3,Life Sciences,1,882,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,9148,0,Y,0,12,3,2,80,1,4,2,3,3,0,0,2,1,7.23125,29,0,3.2,2021,26-35,Desempeño Medio,Verde,No_Divorced,0,Laboratory Technician_Non-Travel
52,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,813,4,Female,82,3,2,Laboratory Technician,3,Married,3149,21821,8,Y,0,20,4,2,80,1,9,3,3,5,2,1,4,6,9.840625,47,1,3.0,2019,46-55,Desempeño Medio,Verde,No_Married,0,Laboratory Technician_Travel_Rarely
33,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,Y,0,15,3,4,80,0,13,2,2,11,7,1,7,9,16.084375,22,1,3.0,2013,26-35,Desempeño Bajo,Naranja,No_Single,0,Sales Executive_Non-Travel
45,No,Travel_Rarely,974,Research & Development,1,4,Medical,1,996,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270,11005,3,Y,0,14,3,4,80,2,8,2,3,5,3,0,2,6,7.09375,40,0,3.6,2019,46-55,Desempeño Medio,Verde,No_Divorced,0,Laboratory Technician_Travel_Rarely
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,Y,0,22,4,2,80,2,10,1,2,6,3,3,3,7,9.175,36,3,2.6,2018,36-45,Desempeño Medio,Verde,No_Married,0,Research Scientist_Non-Travel
50,No,Travel_Rarely,989,Research & Development,7,2,Medical,1,80,2,Female,43,2,5,Research Director,3,Divorced,18740,16701,5,Y,1,12,3,4,80,1,29,2,2,27,3,13,8,5,58.5625,23,13,2.6,1997,46-55,Desempeño Medio,Verde,Yes_Divorced,1,Research Director_Travel_Rarely
34,No,Travel_Rarely,479,Research & Development,7,4,Medical,1,1577,1,Male,35,3,1,Research Scientist,4,Single,2972,22061,1,Y,0,13,3,3,80,0,1,4,1,1,0,0,0,0,9.2875,33,0,2.4,2023,26-35,Desempeño Medio,Verde,No_Single,0,Research Scientist_Travel_Rarely
56,No,Non-Travel,667,Research & Development,1,4,Life Sciences,1,2026,3,Male,57,3,2,Healthcare Representative,3,Divorced,6306,26236,1,Y,0,21,4,1,80,1,13,2,2,13,12,1,9,12,19.70625,43,1,2.4,2011,56-65,Desempeño Medio,Verde,No_Divorced,0,Healthcare Representative_Non-Travel
34,No,Travel_Rarely,665,Research & Development,6,4,Other,1,138,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,Y,0,14,3,3,80,0,16,3,3,16,13,2,10,13,15.028125,18,2,2.6,2008,26-35,Desempeño Medio,Verde,No_Single,0,Research Scientist_Travel_Rarely
35,No,Travel_Rarely,662,Sales,1,5,Marketing,1,204,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,Y,0,13,3,1,80,2,10,3,3,10,8,0,6,8,22.796875,25,0,2.4,2014,36-45,Desempeño Bajo,Naranja,No_Married,0,Sales Executive_Travel_Rarely
38,No,Travel_Rarely,770,Sales,10,4,Marketing,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,8740,5569,0,Y,1,14,3,2,80,2,9,2,3,8,7,2,7,8,27.3125,30,2,2.6,2016,36-45,Desempeño Medio,Verde,Yes_Divorced,1,Sales Executive_Travel_Rarely
33,No,Travel_Frequently,515,Research & Development,1,2,Life Sciences,1,73,1,Female,98,3,3,Research Director,4,Single,13458,15146,1,Y,1,12,3,3,80,0,15,1,3,15,14,8,12,14,42.05625,18,8,2.8,2009,26-35,Desempeño Medio,Verde,Yes_Single,1,Research Director_Travel_Frequently
40,No,Travel_Rarely,898,Human Resources,6,2,Medical,1,1550,3,Male,38,3,4,Manager,4,Single,16437,17381,1,Y,1,21,4,4,80,0,21,2,3,21,7,7,7,7,51.365625,19,7,3.4,2003,36-45,Unicornios,Verde,Yes_Single,1,Manager_Travel_Rarely
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Y,1,12,3,4,80,0,4,3,3,3,2,0,2,3,14.18125,31,0,2.8,2021,26-35,Desempeño Bajo,Naranja,Yes_Single,1,Sales Executive_Travel_Rarely
43,No,Travel_Rarely,990,Research & Development,27,3,Technical Degree,1,1599,4,Male,87,4,1,Laboratory Technician,2,Divorced,4876,5855,5,Y,0,12,3,3,80,1,8,0,3,6,4,0,2,6,15.2375,37,0,3.2,2018,36-45,Desempeño Bajo,Naranja,No_Divorced,0,Laboratory Technician_Travel_Rarely
40,No,Non-Travel,1142,Research & Development,8,2,Life Sciences,1,1552,4,Male,72,3,2,Healthcare Representative,4,Divorced,4069,8841,3,Y,1,18,3,3,80,0,8,2,3,2,2,2,2,8,12.715625,38,2,3.4,2022,36-45,Desempeño Medio,Verde,Yes_Divorced,1,Healthcare Representative_Non-Travel
19,Yes,Travel_Rarely,419,Sales,21,3,Other,1,959,4,Male,37,2,1,Sales Representative,2,Single,2121,9947,1,Y,1,13,3,2,80,0,1,3,4,1,0,0,0,0,6.628125,18,0,2.8,2023,18-25,Desempeño Bajo,Rojo,Yes_Single,1,Sales Representative_Travel_Rarely
32,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,1,2038,4,Male,78,3,1,Research Scientist,1,Single,2439,11288,1,Y,0,14,3,4,80,0,4,4,3,4,2,1,2,2,7.621875,28,1,3.0,2020,26-35,Desempeño Bajo,Naranja,No_Single,0,Research Scientist_Travel_Rarely
34,No,Non-Travel,1381,Sales,4,4,Marketing,1,523,3,Female,72,3,2,Sales Executive,3,Married,6538,12740,9,Y,0,15,3,1,80,1,6,3,3,3,2,1,2,5,20.43125,31,1,2.6,2021,26-35,Desempeño Medio,Verde,No_Married,0,Sales Executive_Non-Travel
49,No,Travel_Rarely,1091,Research & Development,1,2,Technical Degree,1,431,3,Female,90,2,4,Healthcare Representative,3,Single,13964,17810,7,Y,1,12,3,4,80,0,25,2,3,7,1,0,7,19,43.6375,42,0,3.0,2017,46-55,Desempeño Medio,Verde,Yes_Single,1,Healthcare Representative_Travel_Rarely
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1,1267,2,Male,88,3,5,Manager,2,Married,18213,8751,7,Y,0,11,3,3,80,1,26,5,3,22,9,3,10,13,56.915625,22,3,2.6,2002,36-45,Desempeño Bajo,Naranja,No_Married,0,Manager_Travel_Rarely
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1,1998,4,Male,35,3,2,Research Scientist,1,Divorced,5410,11189,6,Y,1,17,3,3,80,1,9,3,2,4,3,1,2,8,16.90625,38,1,2.6,2020,36-45,Desempeño Bajo,Naranja,Yes_Divorced,1,Research Scientist_Travel_Rarely
47,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,1,1676,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,Y,0,14,3,3,80,3,29,2,3,3,2,1,2,28,49.9125,44,1,2.8,2021,46-55,Desempeño Bajo,Naranja,No_Divorced,0,Manager_Travel_Rarely
53,Yes,Travel_Rarely,607,Research & Development,2,5,Technical Degree,1,1572,3,Female,78,2,3,Manufacturing Director,4,Married,10169,14618,0,Y,0,16,3,2,80,1,34,4,3,33,7,1,9,8,31.778125,20,1,2.8,1991,46-55,Desempeño Medio,Rojo,No_Married,0,Manufacturing Director_Travel_Rarely
31,Yes,Travel_Rarely,1365,Sales,13,4,Medical,1,650,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,Y,0,17,3,3,80,0,9,2,1,3,1,1,2,7,13.228125,28,1,2.0,2021,26-35,Desempeño Bajo,Rojo,No_Divorced,0,Sales Executive_Travel_Rarely
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Y,1,19,3,3,80,0,10,2,2,8,7,7,7,9,26.39375,44,7,2.4,2016,46-55,Desempeño Bajo,Rojo,Yes_Single,1,Sales Executive_Travel_Rarely
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1,1269,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Y,1,12,3,4,80,0,1,2,3,1,0,0,1,0,9.35625,18,0,3.4,2023,18-25,Desempeño Medio,Verde,Yes_Single,1,Research Scientist_Travel_Rarely
30,No,Travel_Rarely,202,Sales,2,1,Technical Degree,1,508,3,Male,72,3,1,Sales Representative,2,Married,2476,17434,1,Y,0,18,3,1,80,1,1,3,3,1,0,0,0,0,7.7375,29,0,2.4,2023,26-35,Desempeño Bajo,Naranja,No_Married,0,Sales Representative_Travel_Rarely
45,No,Non-Travel,1050,Sales,9,4,Life Sciences,1,1117,2,Female,65,2,2,Sales Executive,3,Married,5593,17970,1,Y,0,13,3,4,80,1,15,2,3,15,10,4,12,10,17.478125,30,4,2.8,2009,46-55,Desempeño Medio,Verde,No_Married,0,Sales Executive_Non-Travel
39,No,Travel_Frequently,672,Research & Development,7,2,Medical,1,444,3,Male,54,2,5,Manager,4,Married,19272,21141,1,Y,0,15,3,1,80,1,21,2,3,21,9,13,3,9,60.225,18,13,2.6,2003,36-45,Desempeño Medio,Verde,No_Married,0,Manager_Travel_Frequently
38,No,Travel_Rarely,119,Sales,3,3,Life Sciences,1,307,1,Male,76,3,3,Sales Executive,3,Divorced,10609,9647,0,Y,0,12,3,3,80,2,17,6,2,16,10,5,13,11,33.153125,22,5,2.4,2008,36-45,Desempeño Medio,Verde,No_Divorced,0,Sales Executive_Travel_Rarely
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1,1727,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,Y,0,14,3,4,80,0,19,3,3,10,7,0,9,16,17.38125,36,0,3.0,2014,46-55,Desempeño Bajo,Naranja,No_Single,0,Healthcare Representative_Travel_Rarely
36,No,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,155,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,Y,0,22,4,1,80,1,7,2,3,1,0,0,0,6,8.859375,35,0,2.4,2023,36-45,Unicornios,Verde,No_Divorced,0,Laboratory Technician_Travel_Rarely
51,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,16307,5594,2,Y,0,14,3,3,80,1,29,2,2,20,6,4,17,15,50.959375,31,4,2.4,2004,46-55,Desempeño Medio,Verde,No_Married,0,Manager_Travel_Rarely
44,No,Travel_Frequently,1193,Research & Development,2,1,Medical,1,1496,2,Male,86,3,3,Manufacturing Director,3,Single,10209,19719,5,Y,1,18,3,2,80,0,16,2,2,2,2,2,2,16,31.903125,42,2,2.4,2022,36-45,Desempeño Medio,Verde,Yes_Single,1,Manufacturing Director_Travel_Frequently
38,No,Travel_Frequently,216,Research & Development,23,3,Life Sciences,1,12,4,Male,44,2,3,Manufacturing Director,3,Single,9526,8787,0,Y,0,21,4,2,80,0,10,2,3,9,7,1,8,8,29.76875,29,1,2.8,2015,36-45,Desempeño Medio,Verde,No_Single,0,Manufacturing Director_Travel_Frequently
36,No,Travel_Rarely,852,Research & Development,5,4,Life Sciences,1,51,2,Female,82,2,1,Research Scientist,1,Married,3419,13072,9,Y,1,14,3,4,80,1,6,3,4,1,1,0,0,6,10.684375,35,0,2.6,2023,36-45,Desempeño Bajo,Naranja,Yes_Married,1,Research Scientist_Travel_Rarely
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,Y,0,14,3,1,80,2,5,2,3,5,2,0,3,2,13.090625,32,0,2.0,2019,36-45,Desempeño Bajo,Naranja,No_Married,0,Sales Executive_Travel_Rarely
38,No,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,1088,3,Female,65,2,3,Healthcare Representative,3,Married,8823,24608,0,Y,0,18,3,1,80,1,20,4,2,19,9,1,9,10,27.571875,19,1,2.2,2005,36-45,Desempeño Medio,Verde,No_Married,0,Healthcare Representative_Travel_Rarely
59,No,Non-Travel,1420,Human Resources,2,4,Human Resources,1,140,3,Female,32,2,5,Manager,4,Married,18844,21922,9,Y,0,21,4,4,80,1,30,3,3,3,2,2,2,29,58.8875,56,2,3.2,2021,56-65,Unicornios,Verde,No_Married,0,Manager_Non-Travel
22,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,675,1,Male,69,3,1,Research Scientist,3,Married,2773,12145,0,Y,0,20,4,4,80,0,3,3,3,2,2,2,2,3,8.665625,20,2,2.8,2022,18-25,Desempeño Medio,Verde,No_Married,0,Research Scientist_Travel_Rarely
30,No,Travel_Rarely,979,Sales,15,2,Marketing,1,1754,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,Y,0,11,3,1,80,1,12,2,3,7,7,1,7,12,22.3125,23,1,2.0,2017,26-35,Desempeño Bajo,Naranja,No_Divorced,0,Sales Executive_Travel_Rarely
50,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,1,226,3,Female,53,3,5,Manager,2,Single,19926,17053,3,Y,0,15,3,2,80,0,21,5,3,5,4,4,4,20,62.26875,45,4,2.6,2019,46-55,Desempeño Bajo,Naranja,No_Single,0,Manager_Travel_Rarely
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Y,1,24,4,2,80,0,1,3,2,1,0,1,0,0,7.621875,28,1,2.8,2023,26-35,Unicornios,Rojo,Yes_Single,1,Research Scientist_Travel_Frequently
45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,1,192,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,Y,0,13,3,2,80,0,9,2,2,6,5,0,3,8,10.7875,39,0,2.8,2018,46-55,Desempeño Medio,Verde,No_Single,0,Research Scientist_Travel_Rarely
31,No,Travel_Frequently,853,Research & Development,1,1,Life Sciences,1,1011,3,Female,96,3,2,Manufacturing Director,1,Married,4148,11275,1,Y,0,12,3,3,80,1,4,1,3,4,3,0,3,3,12.9625,27,0,2.6,2020,26-35,Desempeño Bajo,Naranja,No_Married,0,Manufacturing Director_Travel_Frequently
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,Y,0,15,3,2,80,1,14,2,2,7,1,1,7,8,21.41875,47,1,3.0,2017,46-55,Desempeño Medio,Verde,No_Married,0,Research Scientist_Travel_Rarely
31,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1453,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,Y,0,18,3,1,80,1,13,5,3,13,7,9,9,7,33.728125,18,9,2.4,2011,26-35,Desempeño Medio,Verde,No_Divorced,0,Sales Executive_Travel_Rarely
42,No,Travel_Rarely,469,Research & Development,2,2,Medical,1,1109,4,Male,35,3,4,Manager,1,Married,17665,14399,0,Y,0,17,3,4,80,1,23,3,3,22,6,13,7,7,55.203125,20,13,3.0,2002,36-45,Desempeño Bajo,Naranja,No_Married,0,Manager_Travel_Rarely
56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1,1373,4,Male,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Y,1,12,3,1,80,1,33,0,3,19,16,15,9,30,41.88125,37,15,2.6,2005,56-65,Desempeño Bajo,Naranja,Yes_Married,1,Manufacturing Director_Travel_Rarely
26,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,686,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Y,1,13,3,3,80,1,3,2,3,3,2,0,2,2,8.309375,23,0,3.2,2021,26-35,Desempeño Medio,Verde,Yes_Married,1,Laboratory Technician_Travel_Rarely
30,No,Travel_Frequently,160,Research & Development,3,3,Medical,1,680,3,Female,71,3,1,Research Scientist,3,Divorced,2083,22653,1,Y,0,20,4,3,80,1,1,2,3,1,0,0,0,0,6.509375,29,0,3.0,2023,26-35,Desempeño Medio,Verde,No_Divorced,0,Research Scientist_Travel_Frequently
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,Y,0,12,3,4,80,2,2,3,3,2,2,2,2,2,7.4125,56,2,2.8,2022,56-65,Desempeño Medio,Verde,No_Divorced,0,Research Scientist_Travel_Rarely
48,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,664,4,Female,40,2,4,Manager,1,Married,15402,17997,7,Y,0,11,3,1,80,1,21,3,1,3,2,0,2,20,48.13125,45,0,1.8,2021,46-55,Desempeño Bajo,Naranja,No_Married,0,Manager_Travel_Rarely
34,No,Non-Travel,697,Research & Development,3,4,Life Sciences,1,1115,3,Male,40,2,1,Research Scientist,4,Married,2979,22478,3,Y,0,17,3,4,80,3,6,2,3,0,0,0,0,6,9.309375,34,0,3.2,2024,26-35,Desempeño Medio,Verde,No_Married,0,Research Scientist_Non-Travel
47,No,Travel_Rarely,359,Research & Development,2,4,Medical,1,1443,1,Female,82,3,4,Research Director,3,Married,17169,26703,3,Y,0,19,3,2,80,2,26,2,4,20,17,5,6,23,53.653125,27,5,2.6,2004,46-55,Desempeño Medio,Verde,No_Married,0,Research Director_Travel_Rarely
